pair,Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
LM-H_vs_LM-L_UP,RNA modification (GO:0009451),0.5740964607628558,1.9929013602859738,0.0,0.043092076705951915,55,24,CTU1;TRMT6;TRMT61A;NAT10;CTU2;PUS3;LRPPRC;NOP2;NOP56;WDR4;SSB;METTL3;METTL1;NSUN5;QTRT1;FTSJ3;TRMT1;NOP58;URM1;TSR3;THG1L;NOP10;NSUN2;FTSJ1,CTU1;TRMT6;TRMT61A;NAT10;CTU2;PUS3;LRPPRC;NOP2;NOP56;WDR4;SSB;METTL3;METTL1;NSUN5;QTRT1;FTSJ3;TRMT1
LM-H_vs_LM-L_UP,rRNA processing (GO:0006364),0.4722482688374186,1.9141017411777828,0.0,0.056452502234871506,203,109,UTP14A;PNO1;LYAR;WDR43;LTV1;DKC1;BOP1;MRTO4;RPP40;DHX37;WDR3;NAT10;BYSL;RIOK1;UTP15;RSL1D1;MAK16;RRP9;IMP4;EBNA1BP2;NOP2;EXOSC2;PES1;DCAF13;WDR55;NOP56;NOB1;NOP14;EXOSC4;RRP15;PDCD11;WDR36;WDR75;UTP4;UTP6;RRP1;EXOSC3;NHP2;WDR46;MPHOSPH10;UTP18;EXOSC5;SRFBP1;RPP25;LAS1L;TBL3;MDN1;TSR1;MRPS12;RIOK2;RPS13;DDX56;UTP3;RPL10;RRP1B;SNU13;EIF6;SBDS;NOLC1;NOP58;WDR12;BMS1;RRP7A;TEX10;ERI1;RRP36;DDX27;DIEXF;NOC4L;EMG1;EXOSC8;HEATR1;NOL11;EXOSC1;NSA2;KRR1;DDX49;C1D;TSR3;RPP38;MPHOSPH6;EXOSC9;MRPL1;EXOSC7;IMP3;RPL32;WDR18;RPF1;EXOSC10;PELP1;FBL;NOL8;RPS7;RPL36;RPL18;RPL35;RPS27A;RPL24;POP4;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14,UTP14A;PNO1;LYAR;WDR43;LTV1;DKC1;BOP1;MRTO4;RPP40;DHX37;WDR3;NAT10;BYSL;RIOK1;UTP15;RSL1D1;MAK16;RRP9;IMP4;EBNA1BP2;NOP2;EXOSC2;PES1;DCAF13;WDR55;NOP56;NOB1;NOP14;EXOSC4;RRP15;PDCD11;WDR36;WDR75;UTP4;UTP6;RRP1;EXOSC3;NHP2;WDR46;MPHOSPH10;UTP18;EXOSC5;SRFBP1;RPP25;LAS1L;TBL3;MDN1;TSR1;MRPS12;RIOK2;RPS13;DDX56;UTP3;RPL10;RRP1B;SNU13;EIF6;SBDS;NOLC1;NOP58
LM-H_vs_LM-L_UP,tRNA modification (GO:0006400),0.5408562294368864,1.914635373689799,0.0,0.06280340873629456,58,28,CTU1;PUS1;TRMT6;TRMT61A;NAT10;CTU2;PUS3;YRDC;WDR4;SSB;METTL1;TRMT61B;THUMPD2;OSGEP;QTRT1;RPUSD3;TRMT1;PUSL1;CDK5RAP1;RPUSD1;THUMPD3;URM1;TRMT112;SEPHS1;THG1L;METTL2A;NSUN2;FTSJ1,CTU1;PUS1;TRMT6;TRMT61A;NAT10;CTU2;PUS3;YRDC;WDR4;SSB;METTL1;TRMT61B;THUMPD2;OSGEP;QTRT1;RPUSD3;TRMT1;PUSL1;CDK5RAP1;RPUSD1;THUMPD3
LM-H_vs_LM-L_UP,ribosomal large subunit assembly (GO:0000027),0.5720720976920157,1.9367863143959683,0.0021164021164021165,0.06680212764459795,31,19,RRS1;BOP1;RPF2;MRTO4;PPAN;NLE1;NOP2;DDX28;MDN1;RPL10;MRPL20;BRIX1;FASTKD2;DHX30;WDR18;RPF1;RPL24;RPL6;RPL5,RRS1;BOP1;RPF2;MRTO4;PPAN;NLE1;NOP2;DDX28
LM-H_vs_LM-L_UP,ribosomal large subunit biogenesis (GO:0042273),0.5266600302737383,1.9165640179802308,0.0,0.07083444923280306,64,41,RRS1;NOP16;BOP1;RPF2;MRTO4;PPAN;RSL1D1;NLE1;MAK16;EBNA1BP2;PAK1IP1;NOP2;PES1;WDR74;WDR55;RRP15;NHP2;SURF6;LAS1L;NIP7;GTF3A;MDN1;RPL10;SNU13;EIF6;NOC2L;MRPL20;WDR12;AAMP;BRIX1;MALSU1;NSA2;NPM1;RPL26L1;MRPL1;WDR18;RPF1;RPL24;RPL6;RPL35A;RPL5,RRS1;NOP16;BOP1;RPF2;MRTO4;PPAN;RSL1D1;NLE1;MAK16;EBNA1BP2;PAK1IP1;NOP2;PES1;WDR74;WDR55;RRP15;NHP2;SURF6;LAS1L;NIP7;GTF3A;MDN1;RPL10;SNU13;EIF6;NOC2L;MRPL20;WDR12
LM-H_vs_LM-L_UP,ribosome biogenesis (GO:0042254),0.4584050372764851,1.8584386273980003,0.0,0.09342889119871234,227,119,RRS1;UTP14A;PNO1;LYAR;NOP16;WDR43;LTV1;DKC1;BOP1;RPF2;MRTO4;RPP40;DHX37;WDR3;BYSL;RIOK1;UTP15;RRP9;IMP4;EBNA1BP2;PAK1IP1;EXOSC2;PES1;WDR74;DCAF13;WDR55;NOP56;NOB1;NOP14;EXOSC4;PDCD11;WDR36;WDR75;UTP4;UTP6;RRP1;EXOSC3;WDR46;SURF6;MPHOSPH10;UTP18;EXOSC5;MTERF3;RPP25;LAS1L;NIP7;TBL3;GTF3A;MDN1;TSR1;MRPS12;RIOK2;LSG1;RPS13;DDX56;UTP3;RPL10;RRP1B;SNU13;EIF6;SBDS;ABCE1;NOLC1;NOP58;NOC2L;WDR12;AAMP;BMS1;RRP7A;TEX10;ERI1;RRP36;DDX27;DIEXF;RAN;NOC4L;EMG1;EXOSC8;GNL3;HEATR1;MALSU1;NOL11;EXOSC1;KRR1;NPM1;DDX49;C1D;RPP38;MPHOSPH6;EXOSC9;RPL26L1;EXOSC7;IMP3;RPL32;WDR18;RPF1;EXOSC10;PELP1;FBL;XPO1;NOL8;GNL2;RPS7;RPL36;RPL18;RPL35;RPS27A;RPL24;POP4;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14,RRS1;UTP14A;PNO1;LYAR;NOP16;WDR43;LTV1;DKC1;BOP1;RPF2;MRTO4;RPP40;DHX37;WDR3;BYSL;RIOK1;UTP15;RRP9;IMP4;EBNA1BP2;PAK1IP1;EXOSC2;PES1;WDR74;DCAF13;WDR55;NOP56;NOB1;NOP14;EXOSC4;PDCD11;WDR36;WDR75;UTP4;UTP6;RRP1;EXOSC3;WDR46;SURF6;MPHOSPH10;UTP18;EXOSC5;MTERF3;RPP25;LAS1L;NIP7;TBL3;GTF3A;MDN1;TSR1;MRPS12;RIOK2;LSG1;RPS13;DDX56;UTP3;RPL10;RRP1B;SNU13;EIF6;SBDS;ABCE1;NOLC1;NOP58;NOC2L
LM-H_vs_LM-L_UP,respiratory electron transport chain (GO:0022904),-0.219690785787749,-280.09410307968494,0.0,0.14265740191509194,95,43,CYCS;SLC25A13;NDUFV3;CYC1;NDUFS7;SDHAF2;ETFDH;NDUFB9;SDHB;UQCRFS1;NDUFAB1;NDUFB2;NDUFAF1;UQCC3;NDUFB6;SDHD;NDUFS3;UQCRC2;COX5A;NDUFA1;NDUFC1;NDUFV2;ETFB;COX8A;NDUFA10;NDUFA6;NDUFB3;NDUFA8;NDUFV1;NDUFB8;UQCR10;COX7B;NDUFB10;NDUFA3;COX7A2L;UQCR11;NDUFS4;COX4I1;NDUFA4;NDUFS8;NDUFC2;UQCRQ;COX5B,NDUFB9;SDHB;UQCRFS1;NDUFAB1;NDUFB2;NDUFAF1;UQCC3;NDUFB6;SDHD;NDUFS3;UQCRC2;COX5A;NDUFA1;NDUFC1;NDUFV2;ETFB;COX8A;NDUFA10;NDUFA6;NDUFB3;NDUFA8;NDUFV1;NDUFB8;UQCR10;COX7B;NDUFB10;NDUFA3;COX7A2L;UQCR11;NDUFS4;COX4I1;NDUFA4;NDUFS8;NDUFC2;UQCRQ;COX5B
LM-H_vs_LM-L_UP,protein targeting to ER (GO:0045047),-0.3181178507838169,-103.53592814383262,0.0,0.17468253295725544,98,26,MRPS12;RPS13;RPL10;CHMP4A;SRP68;SRP72;RPL32;RPS7;SRP19;SPCS3;RPL36;RPL18;SEC61G;RPL35;RPS27A;RPL24;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14,RPS7;SRP19;SPCS3;RPL36;RPL18;SEC61G;RPL35;RPS27A;RPL24;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14
LM-H_vs_LM-L_UP,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.3488887428405364,-75.64497654680521,0.0,0.18843318362850606,47,23,NDUFV3;NDUFS7;NDUFB9;NDUFAB1;NDUFB2;NDUFAF1;NDUFB6;NDUFS3;NDUFA1;NDUFC1;NDUFV2;NDUFA10;NDUFA6;NDUFB3;NDUFA8;NDUFV1;NDUFB8;NDUFB10;NDUFA3;NDUFS4;NDUFA4;NDUFS8;NDUFC2,NDUFB9;NDUFAB1;NDUFB2;NDUFAF1;NDUFB6;NDUFS3;NDUFA1;NDUFC1;NDUFV2;NDUFA10;NDUFA6;NDUFB3;NDUFA8;NDUFV1;NDUFB8;NDUFB10;NDUFA3;NDUFS4;NDUFA4;NDUFS8;NDUFC2
LM-H_vs_LM-L_UP,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.30963870910957875,-50.30556278947615,0.0,0.22553455921814533,90,23,MRPS12;RPS13;RPL10;SRP68;SRP72;RPL32;RPS7;SRP19;RPL36;RPL18;RPL35;RPS27A;RPL24;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14,RPS7;SRP19;RPL36;RPL18;RPL35;RPS27A;RPL24;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14
LM-H_vs_LM-L_UP,cotranslational protein targeting to membrane (GO:0006613),-0.30963870910957875,-51.81158759351627,0.0,0.247690873654775,94,23,MRPS12;RPS13;RPL10;SRP68;SRP72;RPL32;RPS7;SRP19;RPL36;RPL18;RPL35;RPS27A;RPL24;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14,RPS7;SRP19;RPL36;RPL18;RPL35;RPS27A;RPL24;RPL27;RPL8;RPL38;RPL6;RPL35A;RPS21;RPL5;RPL19;RPS5;RPS14
2_vs_p-L_DOWN,positive regulation of MAPK cascade (GO:0043410),-0.654365536807988,-1.559568034008183,0.03842159916926272,0.4986055776892431,290,15,MYDGF;ARL6IP5;ZNF622;TPD52L1;LTBR;NDRG4;TNFRSF1A;INSR;GPNMB;ACKR3;FGFR2;CD24;EPHA4;EPHB6;PDGFD,GPNMB;ACKR3;FGFR2;CD24;EPHA4;EPHB6;PDGFD
2_vs_p-L_DOWN,proteolysis (GO:0006508),-0.6525085158970755,-1.5767880704709498,0.015060240963855422,0.5888446215139442,292,26,NEDD8;LGMN;TINAGL1;CTSA;PSENEN;CPNE1;PRCP;APH1A;YME1L1;SCPEP1;PROC;SRI;RHBDL2;MMP14;SPPL2A;CTSD;KCTD11;MMP2;WFDC2;HTRA3;TMPRSS3;OLR1;CTSH;TMPRSS4;PCSK5;TMPRSS11E,MMP2;WFDC2;HTRA3;TMPRSS3;OLR1;CTSH;TMPRSS4;PCSK5;TMPRSS11E
2_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6813752611827617,-1.6344223838957763,0.013078470824949699,0.5924302788844622,234,23,ABRACL;CD55;CD46;PTPN2;SHARPIN;ELF1;SYNJ2BP;NCK1;RGS12;INSR;AKR1C3;TCF7L1;CLU;FGFR2;PLCE1;IGFBP6;DHRS3;GATA3;CD24;EPHA4;IGFBP3;EPHB6;SEMA5A,AKR1C3;TCF7L1;CLU;FGFR2;PLCE1;IGFBP6;DHRS3;GATA3;CD24;EPHA4;IGFBP3;EPHB6;SEMA5A
2_vs_p-L_DOWN,cytoskeleton organization (GO:0007010),-0.679128808844586,-1.6409695442704078,0.010030090270812437,1.0,127,25,CDC42;PTK2;SYNE2;CNN2;TPM1;TLN1;CDC42BPB;FLNB;PRKCI;RTKN;PALLD;JUP;AJUBA;DST;SUN2;RHOBTB3;NEDD9;ANK3;MAST4;RHOV;FGD3;PLCE1;KRT4;KRT13;ZMYM2,KRT4;KRT13;ZMYM2
2_vs_p-L_DOWN,regulation of apoptotic process (GO:0042981),-0.5214003699012891,-1.339756754452346,0.033,1.0,816,71,MYDGF;PAK2;RPS3;LAMTOR5;GSTP1;APEX1;UBA52;RPS27A;XBP1;CALR;JUN;YWHAZ;HIGD2A;PTK2;ARL6IP5;TMEM219;ZNF622;NFKBIA;PRMT2;ANKLE2;IER3IP1;BCL2L1;PSMD10;RPS6;NET1;PSENEN;BNIP3L;ACTN4;PERP;PRKAA1;RPS3A;TPT1;APH1A;NDRG1;YME1L1;PRKCI;RTKN;PROC;PPT1;SNCA;LTBR;BMP4;PIM1;ANXA4;IP6K2;TRIO;HSPB1;TNFRSF1A;INSR;AAMDC;ING4;SOX4;MAP3K8;FGD3;CLU;FGFR2;TRIM2;MAGED1;SIX4;FOXA1;MAP2K6;DAB2;EPHA4;PCSK9;CTSH;DAPK2;TNFSF10;IGFBP3;CRYAB;EPHB6;MEF2C,ING4;SOX4;MAP3K8;FGD3;CLU;FGFR2;TRIM2;MAGED1;SIX4;FOXA1;MAP2K6;DAB2;EPHA4;PCSK9;CTSH;DAPK2;TNFSF10;IGFBP3;CRYAB;EPHB6;MEF2C
7_vs_p-L_UP,response to unfolded protein (GO:0006986),0.7661111248850481,2.4968361932243166,0.0,0.0,44,16,HSPH1;HSP90AA1;HSPA8;HSPD1;SERPINH1;HSPE1;HSP90AB1;DNAJA1;HSPA4;HSPA1B;ERP44;HSPA5;HSPA9;HSPA1A;HYOU1;DERL1,HSPH1;HSP90AA1;HSPA8;HSPD1;SERPINH1;HSPE1;HSP90AB1;DNAJA1;HSPA4;HSPA1B;ERP44;HSPA5;HSPA9;HSPA1A;HYOU1
7_vs_p-L_UP,mitochondrial translational elongation (GO:0070125),-0.31283883129134377,-684.942756586736,0.0,0.015307610069005734,88,40,MRPL35;MRPL41;MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B;TUFM,MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B;TUFM
7_vs_p-L_UP,translational elongation (GO:0006414),-0.3155106489401589,-252.72029327755877,0.0,0.036738264165613765,106,41,MRPL35;MRPL41;MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;EEF1B2;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B;TUFM,MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;EEF1B2;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B;TUFM
7_vs_p-L_UP,mitochondrial translational termination (GO:0070126),-0.31153236520892547,-284.8070798914312,0.0,0.039119447954125766,90,39,MRPL35;MRPL41;MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B,MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B
7_vs_p-L_UP,translational termination (GO:0006415),-0.237166231724879,-364.21066629412695,0.0,0.03968639647520005,97,43,MRPL35;ETF1;APEH;MRPL41;MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;GSPT1;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;TRMT112;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B,MRPL47;MRPL1;MRPL18;MRPL44;MRPS9;MRPL50;MRPL42;GSPT1;MRPS2;MRPL19;MRPL36;MRPL49;MRPL17;MRPL3;MRPS23;AURKAIP1;MRPS16;MRPL51;MRPS10;MRPS18C;MRPS5;MRPL24;MRPS30;MRPL32;MRPL21;MRPS26;MRPL20;CHCHD1;MRPL48;MRPS6;MRPL27;TRMT112;MRPL13;MRPL52;MRPS35;MRPL22;MRPL14;MRPS34;MRPS18B
7_vs_p-L_UP,peptide biosynthetic process (GO:0043043),-0.26601022209832925,-152.54586368006622,0.0,0.06997764602974049,175,40,MRPL35;HARS;MRPL41;MRPL1;FARSB;MRPL18;ABCF1;DARS;MRPS9;MRPL42;GSPT1;MRPS2;MRPL36;MRPL3;RRBP1;MRPS16;PELO;MRPL51;MRPS18C;MRPS5;MRPL24;TARS;COA1;MRPL32;RPS6KB2;MRPS6;MRPL27;RPL35;NHP2;SARS;MRPL13;MRPL52;RPS24;MRPS18B;RPL12;RPL7A;RPL27;RPS26;RPS10;RPS13,MRPL1;FARSB;MRPL18;ABCF1;DARS;MRPS9;MRPL42;GSPT1;MRPS2;MRPL36;MRPL3;RRBP1;MRPS16;PELO;MRPL51;MRPS18C;MRPS5;MRPL24;TARS;COA1;MRPL32;RPS6KB2;MRPS6;MRPL27;RPL35;NHP2;SARS;MRPL13;MRPL52;RPS24;MRPS18B;RPL12;RPL7A;RPL27;RPS26;RPS10;RPS13
7_vs_p-L_UP,respiratory electron transport chain (GO:0022904),-0.22240931351327053,-113.3581053139463,0.0,0.1284138400233259,95,33,CYCS;UQCRFS1;SDHB;NDUFS1;NDUFS8;MT-ND6;COX8A;NDUFAB1;NDUFA12;UQCRQ;NDUFS6;NDUFB8;NDUFC2;NDUFV1;SDHA;ETFA;NDUFB3;NDUFA8;NDUFS4;COX5A;NDUFA5;NDUFA3;NDUFA2;COX6C;NDUFA6;COX7B;NDUFB9;NDUFS5;NDUFV2;NDUFA4;COX6B1;NDUFB2;UQCR10,NDUFS8;MT-ND6;COX8A;NDUFAB1;NDUFA12;UQCRQ;NDUFS6;NDUFB8;NDUFC2;NDUFV1;SDHA;ETFA;NDUFB3;NDUFA8;NDUFS4;COX5A;NDUFA5;NDUFA3;NDUFA2;COX6C;NDUFA6;COX7B;NDUFB9;NDUFS5;NDUFV2;NDUFA4;COX6B1;NDUFB2;UQCR10
7_vs_p-L_UP,mitochondrial ATP synthesis coupled electron transport (GO:0042775),-0.25325724682670014,-89.89541982365259,0.0,0.16124015939352707,86,31,CYCS;UQCRFS1;NDUFS1;NDUFS8;MT-ND6;COX8A;NDUFAB1;NDUFA12;UQCRQ;NDUFS6;NDUFB8;NDUFC2;NDUFV1;SDHA;NDUFB3;NDUFA8;NDUFS4;COX5A;NDUFA5;NDUFA3;NDUFA2;COX6C;NDUFA6;COX7B;NDUFB9;NDUFS5;NDUFV2;NDUFA4;COX6B1;NDUFB2;UQCR10,NDUFS8;MT-ND6;COX8A;NDUFAB1;NDUFA12;UQCRQ;NDUFS6;NDUFB8;NDUFC2;NDUFV1;SDHA;NDUFB3;NDUFA8;NDUFS4;COX5A;NDUFA5;NDUFA3;NDUFA2;COX6C;NDUFA6;COX7B;NDUFB9;NDUFS5;NDUFV2;NDUFA4;COX6B1;NDUFB2;UQCR10
7_vs_p-L_UP,mitochondrial respiratory chain complex assembly (GO:0033108),-0.28078277380578,-78.53181014972874,0.0,0.18832999054594934,98,29,NDUFAF2;NDUFS1;COX17;NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;COA4;NDUFB3;NDUFA8;UQCC2;NDUFS4;IMMP1L;NDUFA5;COA1;NDUFA3;COX20;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2;UQCR10,COX17;NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;COA4;NDUFB3;NDUFA8;UQCC2;NDUFS4;IMMP1L;NDUFA5;COA1;NDUFA3;COX20;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2;UQCR10
7_vs_p-L_UP,mitochondrial respiratory chain complex I assembly (GO:0032981),-0.2859535787336741,-68.4823750302233,0.04,0.2026840962840574,65,23,NDUFAF2;NDUFS1;NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;COA1;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2,NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;COA1;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2
7_vs_p-L_UP,NADH dehydrogenase complex assembly (GO:0010257),-0.2859535787336741,-43.522827670926624,0.0,0.2755369812421032,65,23,NDUFAF2;NDUFS1;NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;COA1;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2,NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;COA1;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2
7_vs_p-L_UP,mitochondrial respiratory chain complex I biogenesis (GO:0097031),-0.2859535787336741,-47.24550012889916,0.0,0.28112547380697833,65,23,NDUFAF2;NDUFS1;NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;COA1;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2,NDUFS8;MT-ND6;NDUFAB1;NDUFA12;TMEM126B;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;COA1;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFB2
7_vs_p-L_UP,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.38571504729238587,-48.05188963379355,0.0,0.2967321336453419,47,21,NDUFS1;NDUFS8;MT-ND6;NDUFAB1;NDUFA12;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFA4;NDUFB2,NDUFS8;MT-ND6;NDUFAB1;NDUFA12;NDUFS6;NDUFB8;NDUFC2;NDUFV1;NDUFB3;NDUFA8;NDUFS4;NDUFA5;NDUFA3;NDUFA2;NDUFA6;NDUFB9;NDUFS5;NDUFV2;NDUFA4;NDUFB2
7_vs_p-L_UP,protein targeting to ER (GO:0045047),-0.380115034790278,-27.415719201662593,0.015151515151515152,0.41466614831373316,98,16,SRP72;SRP9;SPCS2;SPCS1;SRP19;SPCS3;SEC61G;RPL35;RPS24;RPL12;RPL7A;RPL27;RPS26;SRP14;RPS10;RPS13,SRP9;SPCS2;SPCS1;SRP19;SPCS3;SEC61G;RPL35;RPS24;RPL12;RPL7A;RPL27;RPS26;SRP14;RPS10;RPS13
LM-H_vs_p-L_DOWN,endosomal transport (GO:0016197),0.3161585831737416,702.3882568468925,0.0,0.008735868448098663,230,29,BLOC1S1;SQSTM1;UBA52;RPS27A;CHMP2A;CHMP5;UBC;VAMP3;SNX2;EMP2;RAB11B;RAB6A;STX10;RAB9A;ARF6;GCC2;TINAGL1;STX8;ANXA8;HOOK2;VPS28;AKTIP;VPS51;RAB13;DCTN1;PIK3C3;TBC1D17;ATG14;RHOBTB3,BLOC1S1;SQSTM1;UBA52;RPS27A;CHMP2A;CHMP5;UBC;VAMP3;SNX2;EMP2;RAB11B;RAB6A;STX10;RAB9A;ARF6;GCC2;TINAGL1;STX8;ANXA8;HOOK2;VPS28;AKTIP;VPS51;RAB13;DCTN1;PIK3C3;TBC1D17;ATG14
LM-H_vs_p-L_DOWN,proteasomal protein catabolic process (GO:0010498),0.3299382649275548,301.8584125932983,0.0,0.03244751137865218,238,24,PSMD8;PCBP2;RNF5;UBXN1;UBA52;RPS27A;UBC;ERLEC1;SHARPIN;NFE2L2;MARCH6;PSMD10;BIRC2;RNF139;UBE2D1;UBXN6;ATXN3;SIRT2;SPSB3;ZNRF1;TBL1XR1;NHLRC3;BTBD3;ABTB1,PSMD8;PCBP2;RNF5;UBXN1;UBA52;RPS27A;UBC;ERLEC1;SHARPIN;NFE2L2;MARCH6;PSMD10;BIRC2;RNF139;UBE2D1;UBXN6;ATXN3;SIRT2;SPSB3;ZNRF1;TBL1XR1;NHLRC3;BTBD3
LM-H_vs_p-L_DOWN,respiratory electron transport chain (GO:0022904),0.7001828153564864,225.41579144859634,0.0,0.0460618518172475,95,17,NDUFB10;COX7C;MT-ND4L;MT-ND1;NDUFB4;COX7A2L;UQCRB;NDUFB7;MT-CO3;NDUFC1;SDHA;MT-ND4;MT-ND3;SDHC;MT-CO2;MT-CYB;MT-CO1,NDUFB10;COX7C;MT-ND4L;MT-ND1;NDUFB4;COX7A2L;UQCRB;NDUFB7;MT-CO3;NDUFC1;SDHA;MT-ND4;MT-ND3;SDHC;MT-CO2;MT-CYB;MT-CO1
